Transect,Plot,Replicate,Date,Time,Observer,Sky,Wind,BirdNumber,Period,Minute,Species,Sex,DetectionMethod,Distance,NewRecord,CounterSing
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,6,1,2,OVEN,M,S,2,1,0
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,7,1,3,BTNW,M,S,1,1,0
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,9,2,4,BTNW,M,S,1,0,0
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,10,2,4,BLBW,M,S,1,0,1
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,11,2,4,BLBW,M,S,1,1,1
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,12,2,4,OVEN,M,S,2,1,0
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,14,2,6,BTBW,M,S,1,1,0
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,17,3,7,BLBW,M,S,1,0,0
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,18,3,7,OVEN,M,S,2,0,0
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,19,3,8,BTNW,M,S,1,0,0
790,98,3,6/29/2015,5:30:00 AM,DJW,2,0,21,3,9,BTBW,M,S,1,0,0
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,1,1,1,OVEN,M,S,1,1,0
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,2,1,1,BTBW,M,S,1,1,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,3,1,1,BTNW,M,S,1,1,0
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,4,1,1,BTBW,M,S,1,1,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,5,1,1,REVI,M,S,1,1,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,6,1,1,REVI,M,S,2,1,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,7,1,2,REVI,M,S,1,1,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,9,2,3,REVI,M,S,1,0,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,10,2,3,REVI,M,S,1,0,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,11,2,4,BTNW,M,S,1,0,0
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,12,2,4,BTBW,M,S,1,0,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,13,2,4,BTBW,M,S,1,0,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,14,2,4,REVI,M,S,2,0,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,16,3,7,REVI,M,S,1,0,0
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,17,3,7,REVI,M,S,1,0,0
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,18,3,8,BTNW,M,S,2,0,0
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,19,3,8,BTBW,M,S,1,0,1
795,25,3,6/29/2015,5:50:00 AM,AJS,2,0,20,3,8,BTBW,M,S,1,0,1
795,41,3,6/29/2015,6:43:00 AM,CH,2,0,2,1,1,REVI,M,S,2,1,0
795,41,3,6/29/2015,6:43:00 AM,CH,2,0,4,1,1,BTBW,M,S,2,1,0
795,41,3,6/29/2015,6:43:00 AM,CH,2,0,6,2,4,REVI,M,S,2,0,0
795,41,3,6/29/2015,6:43:00 AM,CH,2,0,8,2,4,BTBW,M,S,2,0,0
795,41,3,6/29/2015,6:43:00 AM,CH,2,0,13,3,7,BTBW,M,S,2,0,0
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,1,1,1,REVI,M,S,1,1,1
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,2,1,1,OVEN,M,S,1,1,0
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,5,1,2,BTBW,M,S,1,1,0
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,6,1,2,REVI,M,S,2,1,1
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,8,2,4,REVI,M,S,1,0,1
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,9,2,4,REVI,M,S,2,0,1
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,10,2,5,BTBW,M,S,1,0,0
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,12,2,6,OVEN,M,S,1,0,0
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,15,3,8,OVEN,M,S,2,1,1
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,16,3,8,OVEN,M,S,1,0,1
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,17,3,8,BTBW,M,S,1,0,0
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,18,3,9,REVI,M,S,1,0,1
800,14,3,6/29/2015,5:51:00 AM,JDW,2,0,19,3,9,REVI,M,S,2,0,1
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,1,1,1,BLBW,M,S,1,1,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,3,1,1,BTBW,M,S,1,1,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,5,1,3,REVI,M,V,1,1,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,6,1,3,REVI,F,V,1,1,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,8,2,4,BTBW,M,S,1,0,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,9,2,4,REVI,F,V,1,0,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,10,2,5,BTNW,M,S,1,1,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,11,2,6,REVI,M,V,1,0,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,12,3,7,BTNW,F,V,1,1,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,14,3,7,BTNW,M,S,1,0,0
795,40,3,6/29/2015,6:23:00 AM,CH,2,0,15,3,8,BTBW,M,S,1,0,0
790,99,3,6/29/2015,5:45:00 AM,DJW,2,0,1,1,1,OVEN,M,S,1,1,0
790,99,3,6/29/2015,5:45:00 AM,DJW,2,0,2,1,1,BTNW,M,S,1,1,0
790,99,3,6/29/2015,5:45:00 AM,DJW,2,0,3,1,1,BTBW,M,S,1,1,0
790,99,3,6/29/2015,5:45:00 AM,DJW,2,0,4,1,1,BLBW,M,S,1,1,0
790,99,3,6/29/2015,5:45:00 AM,DJW,2,0,5,2,4,BLBW,M,S,1,0,0
790,99,3,6/29/2015,5:45:00 AM,DJW,2,0,6,2,6,BTBW,M,S,1,0,0
790,99,3,6/29/2015,5:45:00 AM,DJW,2,0,7,3,7,BTBW,M,S,1,0,0
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,1,1,1,REVI,M,S,1,1,0
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,2,1,1,BTNW,M,S,1,1,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,3,1,1,BTNW,M,S,1,1,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,4,1,2,OVEN,M,S,2,1,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,6,1,3,OVEN,M,S,1,1,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,7,1,3,BTBW,M,S,2,1,0
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,8,2,4,BTNW,M,S,1,0,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,9,2,4,BTNW,M,S,1,0,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,12,2,5,OVEN,M,S,2,0,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,13,2,5,OVEN,M,S,1,0,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,14,2,6,BTBW,M,S,2,0,0
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,16,3,7,BTBW,M,S,2,0,0
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,17,3,8,BTNW,M,S,1,0,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,18,3,8,BTNW,M,S,1,0,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,19,3,8,REVI,M,S,1,0,0
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,20,3,9,OVEN,M,S,1,0,1
800,13,3,6/29/2015,6:07:00 AM,JDW,4,0,21,3,9,OVEN,M,S,2,0,1
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,1,1,1,BTNW,M,S,1,1,0
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,5,1,2,BLBW,M,S,1,1,0
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,7,1,4,BTBW,M,S,1,1,0
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,8,2,4,BTBW,M,S,1,0,0
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,10,2,4,BLBW,M,S,1,0,0
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,12,2,5,BTNW,M,S,1,0,0
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,17,3,7,BLBW,M,S,1,0,1
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,18,3,7,BTBW,M,S,1,0,0
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,19,3,7,BTNW,M,S,1,0,0
790,100,3,6/29/2015,6:04:00 AM,DJW,2,0,23,3,8,BLBW,M,S,1,1,1
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,2,1,1,BTNW,M,S,1,1,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,3,1,1,BLBW,U,V,1,1,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,4,1,2,BTBW,M,S,1,1,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,5,1,3,BLBW,M,S,1,1,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,6,2,4,BLBW,U,V,1,0,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,8,2,4,BLBW,M,S,1,0,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,9,2,5,BTBW,M,S,1,0,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,11,3,7,BLBW,M,S,1,0,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,12,3,8,BTBW,M,S,1,1,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,14,3,9,BTBW,M,V,1,0,0
795,39,3,6/29/2015,6:05:00 AM,CH,2,0,16,3,10,BTBW,F,V,1,1,0
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,1,1,1,BTBW,M,S,1,1,0
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,2,1,1,OVEN,M,S,1,1,0
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,3,1,2,REVI,M,S,1,1,1
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,4,1,2,REVI,M,S,2,1,1
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,5,2,4,OVEN,M,S,1,0,0
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,6,2,5,REVI,M,S,1,0,1
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,7,2,5,REVI,M,S,2,0,1
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,8,2,5,BTBW,M,S,1,0,0
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,9,3,7,REVI,M,S,1,0,1
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,10,3,7,REVI,M,S,2,0,1
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,11,3,8,BTBW,M,S,1,0,0
800,12,3,6/29/2015,6:26:00 AM,JDW,4,0,12,3,8,OVEN,M,S,1,0,0
795,38,3,6/29/2015,5:47:00 AM,CH,2,0,1,1,1,REVI,M,S,1,1,0
795,38,3,6/29/2015,5:47:00 AM,CH,2,0,2,1,1,BTNW,M,S,1,1,0
795,38,3,6/29/2015,5:47:00 AM,CH,2,0,3,1,3,BLBW,M,S,1,1,0
795,38,3,6/29/2015,5:47:00 AM,CH,2,0,4,2,4,BTBW,M,S,2,1,0
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,2,1,1,OVEN,M,S,1,1,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,3,1,1,BTNW,M,S,1,1,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,4,1,1,OVEN,M,S,1,1,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,5,1,1,BTBW,M,S,1,1,0
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,6,1,1,BTNW,M,S,2,1,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,7,1,2,REVI,M,S,1,1,0
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,8,1,3,REVI,M,S,2,1,0
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,9,2,3,OVEN,M,S,1,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,10,2,4,OVEN,M,S,1,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,12,2,4,BTNW,M,S,1,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,13,2,4,BTNW,M,S,2,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,14,2,5,REVI,M,S,1,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,15,2,5,REVI,M,S,1,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,17,3,6,REVI,M,S,1,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,18,3,6,REVI,M,S,1,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,19,3,6,BTNW,M,S,2,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,20,3,7,BTNW,M,S,1,0,1
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,22,3,7,OVEN,M,S,1,0,0
795,24,3,6/29/2015,6:12:00 AM,AJS,2,0,24,3,9,BTBW,M,S,2,0,0
795,37,3,6/29/2015,5:30:00 AM,CH,2,0,1,2,5,BLBW,M,S,1,1,0
795,37,3,6/29/2015,5:30:00 AM,CH,2,0,2,3,9,BTBW,M,S,1,1,0
790,101,3,6/29/2015,6:21:00 AM,DJW,2,0,3,1,2,BTNW,M,S,1,1,0
790,101,3,6/29/2015,6:21:00 AM,DJW,2,0,5,1,2,BLBW,M,S,1,1,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,1,1,1,BTBW,M,S,1,1,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,2,1,1,OVEN,M,S,1,1,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,3,1,1,BLBW,M,S,2,1,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,4,1,2,BTNW,M,S,1,1,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,5,1,2,REVI,M,S,1,1,1
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,6,1,2,REVI,M,S,2,1,1
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,7,1,3,BTBW,M,S,2,1,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,8,2,4,BTNW,M,S,1,0,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,9,2,4,REVI,M,S,1,0,1
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,10,2,5,REVI,M,S,2,0,1
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,11,2,6,BLBW,M,S,2,0,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,12,2,6,BTBW,M,S,1,0,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,13,3,7,REVI,M,S,1,0,1
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,14,3,7,REVI,M,S,2,0,1
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,15,3,8,BTNW,M,S,1,0,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,16,3,8,BLBW,M,S,2,0,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,18,3,9,BTBW,M,S,1,0,0
800,11,3,6/29/2015,6:40:00 AM,JDW,4,0,19,3,9,OVEN,M,S,1,0,0
790,102,3,6/29/2015,6:41:00 AM,DJW,2,0,4,2,5,BTBW,M,S,1,1,0
790,103,3,6/29/2015,6:56:00 AM,DJW,2,0,4,1,3,BTNW,M,S,1,1,0
790,103,3,6/29/2015,6:56:00 AM,DJW,2,0,10,3,8,BTNW,M,S,1,0,0
800,10,3,6/29/2015,6:59:00 AM,JDW,2,0,1,1,1,OVEN,M,S,1,1,0
800,10,3,6/29/2015,6:59:00 AM,JDW,2,0,3,1,3,BTBW,M,S,1,1,0
800,10,3,6/29/2015,6:59:00 AM,JDW,2,0,4,2,5,OVEN,M,S,1,0,0
800,10,3,6/29/2015,6:59:00 AM,JDW,2,0,5,2,5,BTBW,M,S,1,0,0
800,10,3,6/29/2015,6:59:00 AM,JDW,2,0,8,3,8,OVEN,M,S,1,0,0
800,10,3,6/29/2015,6:59:00 AM,JDW,2,0,9,3,9,BTBW,M,S,1,0,1
800,10,3,6/29/2015,6:59:00 AM,JDW,2,0,10,3,10,BTBW,M,S,2,1,1
790,104,3,6/29/2015,7:14:00 AM,DJW,2,0,20,3,10,BTNW,M,S,1,1,0
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,1,1,1,OVEN,M,S,1,1,0
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,2,1,1,BTNW,M,S,2,1,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,3,1,1,BTNW,M,S,1,1,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,4,1,1,REVI,M,S,1,1,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,5,1,1,REVI,M,S,1,1,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,6,1,2,BTBW,M,S,1,1,0
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,8,2,3,REVI,M,S,1,0,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,9,2,3,REVI,M,S,1,0,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,10,2,3,OVEN,M,S,1,0,0
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,11,2,4,BTNW,M,S,1,0,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,12,2,4,BTNW,M,S,2,0,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,14,3,6,OVEN,M,S,1,0,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,15,3,6,OVEN,M,S,1,1,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,17,3,7,REVI,M,S,1,0,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,18,3,7,REVI,M,S,1,0,1
795,23,3,6/29/2015,6:28:00 AM,AJS,4,0,19,3,8,BTNW,M,S,1,0,0
800,9,3,6/29/2015,7:15:00 AM,JDW,2,0,1,1,1,BLBW,M,S,1,1,0
800,9,3,6/29/2015,7:15:00 AM,JDW,2,0,2,1,3,OVEN,M,S,1,1,0
800,9,3,6/29/2015,7:15:00 AM,JDW,2,0,3,2,4,BLBW,M,S,1,0,0
800,9,3,6/29/2015,7:15:00 AM,JDW,2,0,4,2,6,OVEN,M,S,1,0,0
800,9,3,6/29/2015,7:15:00 AM,JDW,2,0,5,3,8,BLBW,M,S,1,0,0
790,105,3,6/29/2015,7:32:00 AM,DJW,2,0,3,1,2,BTNW,M,S,1,1,0
800,8,3,6/29/2015,7:34:00 AM,JDW,2,0,1,2,5,OVEN,M,S,1,1,0
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,1,1,1,BTBW,M,S,1,1,1
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,2,1,1,BTBW,M,S,1,1,1
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,3,1,1,BTNW,M,S,2,1,0
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,4,1,1,REVI,M,S,2,1,0
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,5,1,2,OVEN,M,S,2,1,0
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,7,2,3,OVEN,M,S,1,0,0
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,8,2,3,BTNW,M,S,1,0,1
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,9,2,4,BTNW,M,S,1,1,1
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,10,2,4,BTBW,M,S,1,0,0
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,12,3,6,BTNW,M,S,1,0,1
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,13,3,7,BTNW,M,S,1,0,1
795,22,3,6/29/2015,6:50:00 AM,AJS,2,0,14,3,8,BTBW,M,S,1,0,0
800,7,3,6/29/2015,7:49:00 AM,JDW,2,0,1,1,1,REVI,M,S,1,1,0
800,7,3,6/29/2015,7:49:00 AM,JDW,2,0,2,1,2,BTBW,M,S,1,1,0
800,7,3,6/29/2015,7:49:00 AM,JDW,2,0,3,2,5,REVI,M,S,1,0,0
800,7,3,6/29/2015,7:49:00 AM,JDW,2,0,4,2,7,BTBW,M,S,1,0,0
800,7,3,6/29/2015,7:49:00 AM,JDW,2,0,5,3,7,OVEN,M,S,1,1,0
800,7,3,6/29/2015,7:49:00 AM,JDW,2,0,6,3,8,REVI,M,S,1,0,0
800,7,3,6/29/2015,7:49:00 AM,JDW,2,0,7,3,9,BTBW,M,S,1,0,0
795,21,3,6/29/2015,7:06:00 AM,AJS,5,1,2,1,1,REVI,M,S,1,1,0
795,21,3,6/29/2015,7:06:00 AM,AJS,5,1,3,1,1,OVEN,M,S,2,1,0
795,21,3,6/29/2015,7:06:00 AM,AJS,5,1,5,2,4,REVI,M,S,1,0,0
795,21,3,6/29/2015,7:06:00 AM,AJS,5,1,6,2,4,OVEN,M,S,1,0,0
795,21,3,6/29/2015,7:06:00 AM,AJS,5,1,7,2,5,BTNW,M,S,1,1,0
795,21,3,6/29/2015,7:06:00 AM,AJS,5,1,8,3,7,OVEN,M,S,1,0,0
795,21,3,6/29/2015,7:06:00 AM,AJS,5,1,9,3,7,BTNW,M,S,1,0,0
795,21,3,6/29/2015,7:06:00 AM,AJS,5,1,11,3,8,REVI,M,S,1,0,1
795,21,3,6/29/2015,7:06:00 AM,AJS,5,1,12,3,9,REVI,M,S,1,1,1
795,20,3,6/29/2015,7:27:00 AM,AJS,5,0,1,1,1,REVI,M,S,1,1,0
795,20,3,6/29/2015,7:27:00 AM,AJS,5,0,3,1,1,OVEN,M,S,1,1,0
795,20,3,6/29/2015,7:27:00 AM,AJS,5,0,9,3,8,OVEN,M,S,1,0,0
795,20,3,6/29/2015,7:27:00 AM,AJS,5,0,10,3,9,BTNW,M,S,2,1,0
795,19,3,6/29/2015,7:44:00 AM,AJS,5,0,1,1,1,BTBW,M,S,1,1,0
795,19,3,6/29/2015,7:44:00 AM,AJS,5,0,2,1,1,BTBW,F,V,1,1,0
795,19,3,6/29/2015,7:44:00 AM,AJS,5,0,3,1,1,REVI,M,S,1,1,0
795,19,3,6/29/2015,7:44:00 AM,AJS,5,0,4,1,1,BLBW,M,S,1,1,0
795,19,3,6/29/2015,7:44:00 AM,AJS,5,0,6,2,3,BLBW,M,S,1,0,0
795,18,3,6/29/2015,8:06:00 AM,AJS,5,0,1,1,1,BTNW,M,S,1,1,0
795,18,3,6/29/2015,8:06:00 AM,AJS,5,0,2,1,1,REVI,M,S,1,1,0
795,18,3,6/29/2015,8:06:00 AM,AJS,5,0,5,2,6,REVI,M,S,1,0,0
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,1,1,1,REVI,M,S,1,1,1
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,2,1,1,REVI,M,S,1,1,1
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,3,1,1,OVEN,M,S,1,1,0
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,4,1,1,BLBW,M,S,1,1,0
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,5,2,3,BLBW,M,S,1,0,0
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,6,2,3,REVI,M,S,1,0,1
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,7,2,3,OVEN,M,S,1,0,1
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,8,2,3,OVEN,M,S,2,1,1
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,9,2,4,REVI,M,S,1,0,1
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,10,2,5,BTBW,M,S,1,1,0
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,11,3,6,OVEN,M,S,1,0,0
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,12,3,7,REVI,M,S,1,0,1
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,13,3,7,BTBW,M,S,1,0,0
795,18,3,6/30/2015,5:45:00 AM,AJS,1,0,14,3,7,REVI,M,S,1,0,1
785,85,3,6/30/2015,5:46:00 AM,JDW,0,0,7,1,3,REVI,M,S,2,1,0
785,85,3,6/30/2015,5:46:00 AM,JDW,0,0,8,1,3,BTBW,M,S,1,1,0
785,85,3,6/30/2015,5:46:00 AM,JDW,0,0,11,2,5,REVI,M,S,2,0,0
785,85,3,6/30/2015,5:46:00 AM,JDW,0,0,24,3,10,REVI,M,S,2,0,0
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,1,1,1,BTBW,M,S,1,1,0
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,3,1,1,BTNW,M,S,1,1,1
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,4,1,2,REVI,M,S,2,1,0
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,5,1,3,OVEN,M,S,2,1,0
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,6,1,3,BTNW,M,S,1,1,1
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,8,2,4,BTNW,M,S,1,0,1
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,10,2,4,REVI,M,S,2,0,0
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,11,2,4,BTNW,M,S,1,0,1
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,13,2,5,BTBW,M,S,1,0,0
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,16,3,7,BTBW,M,S,1,0,1
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,17,3,8,BTNW,M,S,1,0,1
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,18,3,8,BTNW,M,S,1,0,1
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,19,3,8,OVEN,M,S,2,0,0
780,120,3,6/30/2015,9:52:00 AM,CH,0,0,20,3,9,BTBW,M,S,2,1,1
785,92,3,6/30/2015,5:30:00 AM,DJW,2,0,2,1,1,BLBW,M,S,1,1,0
785,92,3,6/30/2015,5:30:00 AM,DJW,2,0,3,1,1,OVEN,M,S,1,1,0
785,92,3,6/30/2015,5:30:00 AM,DJW,2,0,6,2,4,BLBW,M,S,1,0,0
785,92,3,6/30/2015,5:30:00 AM,DJW,2,0,8,3,7,BLBW,M,S,1,0,0
785,92,3,6/30/2015,5:30:00 AM,DJW,2,0,9,3,9,OVEN,M,S,1,0,0
795,17,3,6/30/2015,6:05:00 AM,AJS,1,0,1,1,1,REVI,M,S,2,1,1
795,17,3,6/30/2015,6:05:00 AM,AJS,1,0,2,1,1,OVEN,M,S,1,1,0
795,17,3,6/30/2015,6:05:00 AM,AJS,1,0,3,1,2,BTBW,M,S,2,1,0
795,17,3,6/30/2015,6:05:00 AM,AJS,1,0,4,1,2,REVI,M,S,1,1,1
